Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT188,ALARM,1,1,1,1,1,A,N,N,N,N,N,N,0,60,0,0,0,0,0,0,0,0,0,0,2371,2341,2403,2396,2423,2267,0,0,0,0,0,0,0,0,14199,14199,No 2  Tester socket IC put jam,2024/08/30 00:47:18
QAMT188,PAUSE,1,1,1,1,1,A,N,N,N,N,N,N,0,60,0,0,0,0,0,0,0,0,0,0,2371,2341,2403,2396,2423,2267,0,0,0,0,0,0,0,0,14199,14199,,2024/08/30 00:47:31
QAMT188,RUNNING,1,1,1,1,1,A,N,N,N,N,N,N,0,60,0,0,0,0,0,0,0,0,0,0,2371,2341,2403,2396,2423,2267,0,0,0,0,0,0,0,0,14199,14199,,2024/08/30 00:47:44
QAMT188,PAUSE,1,1,1,1,1,A,N,N,N,N,N,N,0,60,0,0,0,0,0,0,0,0,0,0,2400,2370,2432,2426,2453,2267,0,0,0,0,0,0,0,0,14347,14347,,2024/08/30 01:14:26
QAMT188,RUNNING,1,1,1,1,1,A,N,N,N,N,N,N,0,60,0,0,0,0,0,0,0,0,0,0,2400,2370,2432,2426,2453,2267,0,0,0,0,0,0,0,0,14347,14347,,2024/08/30 01:14:52
QAMT188,ALARM,1,1,1,1,A,A,N,N,N,N,N,N,0,61,0,0,0,0,0,0,0,0,0,0,2482,2452,2515,2509,2512,2267,0,0,0,0,0,0,0,0,14736,14736,No 2  Tester socket IC put jam,2024/08/30 02:29:59
QAMT188,PAUSE,1,1,1,1,A,A,N,N,N,N,N,N,0,61,0,0,0,0,0,0,0,0,0,0,2482,2452,2515,2510,2512,2267,0,0,0,0,0,0,0,0,14736,14736,,2024/08/30 02:30:07
QAMT188,RUNNING,1,1,1,1,A,A,N,N,N,N,N,N,0,61,0,0,0,0,0,0,0,0,0,0,2482,2452,2515,2510,2512,2267,0,0,0,0,0,0,0,0,14736,14736,,2024/08/30 02:30:21
QAMT188,PAUSE,1,1,1,1,A,A,N,N,N,N,N,N,0,61,0,0,0,0,0,0,0,0,0,0,2510,2480,2543,2538,2512,2267,0,0,0,0,0,0,0,0,14850,14850,,2024/08/30 02:56:34
QAMT188,RUNNING,1,1,1,1,1,A,N,N,N,N,N,N,0,61,0,0,0,0,0,0,0,0,0,0,2510,2480,2543,2538,2512,2267,0,0,0,0,0,0,0,0,14850,14850,,2024/08/30 02:56:39
