Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1331,1344,1238,1329,1308,1298,0,0,0,0,0,0,0,0,7842,7842,,2024/09/05 09:32:06
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1331,1344,1238,1329,1308,1298,0,0,0,0,0,0,0,0,7842,7842,,2024/09/05 09:32:06
QAMT218,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1371,1384,1274,1369,1347,1337,0,0,0,0,0,0,0,0,8082,8082,,2024/09/05 10:43:55
QAMT218,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1371,1384,1274,1369,1347,1337,0,0,0,0,0,0,0,0,8082,8082,,2024/09/05 10:43:55
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1371,1384,1274,1369,1347,1337,0,0,0,0,0,0,0,0,8082,8082,,2024/09/05 10:44:32
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1371,1384,1274,1369,1347,1337,0,0,0,0,0,0,0,0,8082,8082,,2024/09/05 10:44:32
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1331,1344,1238,1329,1308,1298,0,0,0,0,0,0,0,0,7842,7842,,2024/09/05 09:32:06
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1331,1344,1238,1329,1308,1298,0,0,0,0,0,0,0,0,7842,7842,,2024/09/05 09:32:06
QAMT207,IDLE,M,M,M,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/08/28 10:06:26
QAMT207,IDLE,M,M,M,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/08/28 10:06:26
QAMT217,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/05 08:46:55
QAMT217,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/05 08:46:55
QAMT188,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,14,2,0,3,0,0,0,0,0,0,0,3164,3145,3181,3181,10,3158,0,0,0,0,0,0,0,0,19008,19008,,2024/09/05 09:22:03
QAMT188,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,14,2,0,3,0,0,0,0,0,0,0,3164,3145,3181,3181,10,3158,0,0,0,0,0,0,0,0,19008,19008,,2024/09/05 09:22:03
QAMT216,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,1,1,0,2,3,0,0,0,0,0,0,769,763,772,761,754,805,0,0,0,0,0,0,0,0,4622,4622,,2024/09/05 09:46:48
QAMT216,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,1,1,0,2,3,0,0,0,0,0,0,769,763,772,761,754,805,0,0,0,0,0,0,0,0,4622,4622,,2024/09/05 09:46:48
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,5,0,60,5,0,1,0,0,0,0,0,0,1479,0,1445,2245,2403,36,0,0,0,0,0,0,7,0,15773,15773,,2024/09/05 10:35:46
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,5,0,60,5,0,1,0,0,0,0,0,0,1479,0,1445,2245,2403,36,0,0,0,0,0,0,7,0,15773,15773,,2024/09/05 10:35:46
QAMT216,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,4,1,1,0,2,3,0,0,0,0,0,0,813,805,817,804,797,850,0,0,0,0,0,0,0,0,4886,4886,,2024/09/05 10:52:25
QAMT216,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,4,1,1,0,2,3,0,0,0,0,0,0,813,805,817,804,797,850,0,0,0,0,0,0,0,0,4886,4886,,2024/09/05 10:52:25
QAMT216,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,1,1,0,2,3,0,0,0,0,0,0,813,805,817,804,797,850,0,0,0,0,0,0,0,0,4886,4886,,2024/09/05 10:53:20
QAMT216,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,1,1,0,2,3,0,0,0,0,0,0,813,805,817,804,797,850,0,0,0,0,0,0,0,0,4886,4886,,2024/09/05 10:53:20
QAMT219,PAUSE,1,1,1,1,A,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1499,17,1463,2263,2418,55,0,0,0,0,0,0,0,0,15881,15881,,2024/09/05 11:08:32
QAMT219,RUNNING,1,1,1,1,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1499,17,1463,2263,2418,55,0,0,0,0,0,0,0,0,15881,15881,,2024/09/05 11:08:33
QAMT219,RUNNING,1,1,1,1,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1499,17,1463,2263,2418,55,0,0,0,0,0,0,0,0,15881,15881,,2024/09/05 11:08:33
QAMT218,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1396,1408,1296,1392,1370,1360,0,0,0,0,0,0,0,0,8220,8220,Empty 2 no tray,2024/09/05 11:25:26
QAMT218,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,2,0,0,0,0,0,0,0,0,0,1396,1408,1296,1392,1370,1360,0,0,0,0,0,0,0,0,8220,8220,Empty 2 no tray,2024/09/05 11:25:26
