Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT201,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,1,0,1,0,0,0,0,0,0,0,0,323,333,337,318,303,327,0,0,0,0,0,0,0,0,1937,1937,TestArmSuck4--吸嘴無法將產品吸起錯誤,2024/09/17 00:00:43
QAMT201,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,1,0,1,0,0,0,0,0,0,0,0,323,333,337,318,303,327,0,0,0,0,0,0,0,0,1937,1937,TestArmSuck4--吸嘴無法將產品吸起錯誤,2024/09/17 00:00:43
QAMT166,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,32,39,37,33,33,34,0,0,0,0,0,0,0,0,205,205,,2024/09/17 00:00:26
QAMT166,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,32,39,37,33,33,34,0,0,0,0,0,0,0,0,205,205,,2024/09/17 00:00:26
QAMT166,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,32,40,37,33,33,34,0,0,0,0,0,0,0,0,205,205,,2024/09/17 00:00:34
QAMT166,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,32,40,37,33,33,34,0,0,0,0,0,0,0,0,205,205,,2024/09/17 00:00:34
QAMT167,ALARM,M,M,M,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,65,68,0,0,0,0,0,0,0,0,200,200, [CLEAN OUT] FINISH ,2024/09/17 00:00:38
QAMT167,ALARM,M,M,M,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,65,68,0,0,0,0,0,0,0,0,200,200, [CLEAN OUT] FINISH ,2024/09/17 00:00:38
QAMT167,IDLE,M,M,M,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/17 00:01:25
QAMT167,IDLE,M,M,M,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/17 00:01:25
