Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT188,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,3,0,0,3,0,0,0,0,0,0,0,931,887,866,863,877,854,0,0,0,0,0,0,0,0,5276,5276,5 號測試治具 IC 沒有放好錯誤,2024/09/03 00:09:06
QAMT188,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,3,0,0,3,0,0,0,0,0,0,0,931,887,866,863,877,854,0,0,0,0,0,0,0,0,5276,5276,,2024/09/03 00:10:35
QAMT188,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,3,0,0,3,0,0,0,0,0,0,0,931,887,866,863,877,855,0,0,0,0,0,0,0,0,5276,5276,,2024/09/03 00:10:42
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,3,0,12,0,0,0,0,0,0,0,0,0,801,806,805,453,505,794,0,0,0,0,0,0,0,0,4313,4313,,2024/09/03 00:16:53
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,3,0,12,0,0,0,0,0,0,0,0,0,801,806,805,453,505,794,0,0,0,0,0,0,0,0,4313,4313,,2024/09/03 00:17:46
QAMT219,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,3,0,12,0,0,0,0,0,0,0,0,0,801,806,805,454,506,794,0,0,0,0,0,0,0,0,4314,4314,"入料狀態已被改變,是否重新搜尋?",2024/09/03 00:17:53
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,3,0,12,0,0,0,0,0,0,0,0,0,801,806,805,454,506,794,0,0,0,0,0,0,0,0,4314,4314,,2024/09/03 00:17:58
QAMT216,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,23,23,24,23,23,25,0,0,0,0,0,0,0,0,139,139,No 2  Tester socket IC put jam,2024/09/03 00:26:07
QAMT216,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,23,23,24,23,23,25,0,0,0,0,0,0,0,0,139,139,,2024/09/03 00:26:45
QAMT216,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,1,0,0,0,1,0,0,0,0,0,0,39,38,40,39,40,43,0,0,0,0,0,0,0,0,237,237,No 6  Tester socket IC put jam,2024/09/03 00:50:51
