Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT218,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1028,1034,958,1021,1004,1001,0,0,0,0,0,0,0,0,6044,6044,Empty 2 no tray,2024/09/08 01:14:08
QAMT218,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1028,1034,958,1021,1004,1001,0,0,0,0,0,0,0,0,6044,6044,Empty 2 no tray,2024/09/08 01:14:08
QAMT218,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1028,1034,958,1021,1004,1001,0,0,0,0,0,0,0,0,6044,6044,,2024/09/08 01:14:13
QAMT218,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1028,1034,958,1021,1004,1001,0,0,0,0,0,0,0,0,6044,6044,,2024/09/08 01:14:13
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1028,1034,958,1021,1004,1001,0,0,0,0,0,0,0,0,6044,6044,,2024/09/08 01:14:30
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1028,1034,958,1021,1004,1001,0,0,0,0,0,0,0,0,6044,6044,,2024/09/08 01:14:30
QAMT219,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/08 01:47:54
QAMT219,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/08 01:47:54
QAMT219,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FT 模式，確定Loader空盤要放置到Empty1 ?,2024/09/08 01:48:14
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/08 01:48:15
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/08 01:48:16
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/08 01:48:16
QAMT219,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,0,0,0,0,0,0,0,0,15,15,1 號測試治具 IC 沒有放好錯誤,2024/09/08 01:53:24
QAMT219,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,0,0,0,0,0,0,0,0,15,15,1 號測試治具 IC 沒有放好錯誤,2024/09/08 01:53:24
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,0,0,0,0,0,0,0,0,15,15,,2024/09/08 01:54:16
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,0,0,0,0,0,0,0,0,15,15,,2024/09/08 01:54:16
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,4,3,0,0,0,0,0,0,0,0,15,15,,2024/09/08 01:54:26
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,4,3,0,0,0,0,0,0,0,0,15,15,,2024/09/08 01:54:26
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,15,16,11,15,16,15,0,0,0,0,0,0,0,0,88,88,,2024/09/08 02:13:37
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,15,16,11,15,16,15,0,0,0,0,0,0,0,0,88,88,,2024/09/08 02:13:37
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,15,16,11,15,16,15,0,0,0,0,0,0,0,0,88,88,,2024/09/08 02:14:28
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,15,16,11,15,16,15,0,0,0,0,0,0,0,0,88,88,,2024/09/08 02:14:28
