Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT168,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,0,0,0,0,0,0,0,198,194,187,198,195,198,0,0,0,0,0,0,0,0,1169,1169,,2024/09/13 09:24:24
QAMT168,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,0,0,0,0,0,0,0,198,194,187,198,195,198,0,0,0,0,0,0,0,0,1169,1169,,2024/09/13 09:24:24
QAMT166,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,2,0,1,0,1,0,0,0,0,0,0,0,518,526,523,524,398,509,0,0,0,0,0,0,0,0,3093,3093,,2024/09/13 09:24:57
QAMT166,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,2,0,1,0,1,0,0,0,0,0,0,0,518,526,523,524,398,509,0,0,0,0,0,0,0,0,3093,3093,,2024/09/13 09:24:57
QAMN06,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,4,3,8,0,29,3,0,0,0,0,0,0,1493,1453,1435,1485,307,469,0,0,0,0,0,0,0,0,8280,8280,No 3  Tester socket IC put jam,2024/09/13 09:24:58
QAMN06,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,4,3,8,0,29,3,0,0,0,0,0,0,1493,1453,1435,1485,307,469,0,0,0,0,0,0,0,0,8280,8280,No 3  Tester socket IC put jam,2024/09/13 09:24:58
QAMT125,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,60,114,104,104,108,88,0,0,0,0,0,0,0,0,627,627,TestArmSuck2--Device Fall Down When Arm Move,2024/09/13 09:26:25
QAMT125,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,60,114,104,104,108,88,0,0,0,0,0,0,0,0,627,627,TestArmSuck2--Device Fall Down When Arm Move,2024/09/13 09:26:25
QAMN06,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,3,8,0,29,3,0,0,0,0,0,0,1493,1453,1435,1485,307,469,0,0,0,0,0,0,0,0,8280,8280,,2024/09/13 09:25:32
QAMN06,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,3,8,0,29,3,0,0,0,0,0,0,1493,1453,1435,1485,307,469,0,0,0,0,0,0,0,0,8280,8280,,2024/09/13 09:25:32
QAMT130,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,389,411,391,420,196,412,0,0,0,0,0,0,0,0,2312,2312,,2024/09/13 09:27:10
