Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT219,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,399,408,153,746,402,153,0,0,0,0,0,0,0,0,4175,4175,No 3  Tester socket IC put jam,2024/09/09 01:55:54
QAMT219,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,399,408,153,746,402,153,0,0,0,0,0,0,0,0,4175,4175,No 3  Tester socket IC put jam,2024/09/09 01:55:54
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,399,409,153,746,402,153,0,0,0,0,0,0,0,0,4175,4175,,2024/09/09 02:05:10
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,399,409,153,746,402,153,0,0,0,0,0,0,0,0,4175,4175,,2024/09/09 02:05:10
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,410,420,164,758,414,164,0,0,0,0,0,0,0,0,4245,4245,,2024/09/09 02:25:44
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,410,420,164,758,414,164,0,0,0,0,0,0,0,0,4245,4245,,2024/09/09 02:25:44
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,410,420,165,758,414,164,0,0,0,0,0,0,0,0,4245,4245,,2024/09/09 02:26:11
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,410,420,165,758,414,164,0,0,0,0,0,0,0,0,4245,4245,,2024/09/09 02:26:11
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,411,421,165,758,414,164,0,0,0,0,0,0,0,0,4247,4247,,2024/09/09 02:26:27
QAMT219,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,4,0,6,0,1,0,0,0,0,0,0,0,411,421,165,758,414,164,0,0,0,0,0,0,0,0,4247,4247,,2024/09/09 02:26:27
