Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT136,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1783,3385,1800,3600,3445,3424,0,0,0,0,0,0,0,0,21279,21279,,2024/09/16 00:01:48
QAMT136,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1783,3385,1800,3600,3445,3424,0,0,0,0,0,0,0,0,21279,21279,,2024/09/16 00:01:48
QAMT136,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1784,3386,1801,3600,3446,3424,0,0,0,0,0,0,0,0,21279,21279,,2024/09/16 00:01:54
QAMT136,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1784,3386,1801,3600,3446,3424,0,0,0,0,0,0,0,0,21279,21279,,2024/09/16 00:01:54
QAMT136,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1785,3387,1802,3601,3447,3425,0,0,0,0,0,0,0,0,21285,21285,TestArmSuck4--Vacuum Can On Jam,2024/09/16 00:02:32
QAMT136,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1785,3387,1802,3601,3447,3425,0,0,0,0,0,0,0,0,21285,21285,TestArmSuck4--Vacuum Can On Jam,2024/09/16 00:02:32
QAMT125,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,327,331,63,340,0,0,0,0,0,0,0,0,1970,1970,TestArmSuck2--Device Fall Down When Arm Move,2024/09/16 00:04:10
QAMT125,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,327,331,63,340,0,0,0,0,0,0,0,0,1970,1970,TestArmSuck2--Device Fall Down When Arm Move,2024/09/16 00:04:10
QAMT123,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,704,663,684,685,639,589,0,0,0,0,0,0,0,0,3963,3963,,2024/09/16 00:05:46
QAMT123,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,704,663,684,685,639,589,0,0,0,0,0,0,0,0,3963,3963,,2024/09/16 00:05:46
QAMT136,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1785,3387,1802,3601,3447,3425,0,0,0,0,0,0,0,0,21285,21285,,2024/09/16 00:05:52
QAMT136,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1785,3387,1802,3601,3447,3425,0,0,0,0,0,0,0,0,21285,21285,,2024/09/16 00:05:52
QAMT123,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,704,663,684,685,639,589,0,0,0,0,0,0,0,0,3963,3963,,2024/09/16 00:06:01
QAMT123,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,704,663,684,685,639,589,0,0,0,0,0,0,0,0,3963,3963,,2024/09/16 00:06:01
QAMT136,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,0,0,0,0,0,0,0,0,0,1785,3387,1803,3601,3447,3425,0,0,0,0,0,0,0,0,21285,21285,,2024/09/16 00:06:12
QAMT136,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,1,0,0,0,0,0,0,0,0,1785,3387,1803,3601,3447,3425,0,0,0,0,0,0,0,0,21286,21286,No 4  Tester socket IC put jam,2024/09/16 00:06:13
QAMT136,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,1,0,0,0,0,0,0,0,0,1785,3387,1803,3601,3447,3425,0,0,0,0,0,0,0,0,21286,21286,No 4  Tester socket IC put jam,2024/09/16 00:06:13
QAMT136,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,1,0,0,0,0,0,0,0,0,1785,3387,1803,3601,3447,3425,0,0,0,0,0,0,0,0,21286,21286,,2024/09/16 00:06:21
QAMT136,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,1,0,0,0,0,0,0,0,0,1785,3387,1803,3601,3447,3425,0,0,0,0,0,0,0,0,21286,21286,,2024/09/16 00:06:21
QAMT123,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,706,665,685,687,641,591,0,0,0,0,0,0,0,0,3975,3975,,2024/09/16 00:07:36
QAMT123,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,706,665,685,687,641,591,0,0,0,0,0,0,0,0,3975,3975,,2024/09/16 00:07:36
QAMT123,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,706,665,685,687,641,591,0,0,0,0,0,0,0,0,3975,3975,,2024/09/16 00:08:08
QAMT123,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,706,665,685,687,641,591,0,0,0,0,0,0,0,0,3975,3975,,2024/09/16 00:08:08
QAMT123,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,707,666,686,688,642,592,0,0,0,0,0,0,0,0,3976,3976,Detect Loader status change !Pick from start of tray?,2024/09/16 00:08:19
QAMT123,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,707,666,686,688,642,592,0,0,0,0,0,0,0,0,3976,3976,Detect Loader status change !Pick from start of tray?,2024/09/16 00:08:19
QAMT123,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,707,666,686,688,642,592,0,0,0,0,0,0,0,0,3976,3976,,2024/09/16 00:08:26
QAMT123,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,707,666,686,688,642,592,0,0,0,0,0,0,0,0,3976,3976,,2024/09/16 00:08:26
QAMT168,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,543,574,567,572,575,576,0,0,0,0,0,0,0,0,3407,3407,,2024/09/16 00:08:30
QAMT168,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,543,574,567,572,575,576,0,0,0,0,0,0,0,0,3407,3407,,2024/09/16 00:08:30
QAMT83,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1137,955,951,1034,1116,314,0,0,0,0,0,0,0,0,5977,5977,"Loader has not any tray,want to process  [CLEAN OUT] ?",2024/09/16 00:09:30
QAMT83,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1137,955,951,1034,1116,314,0,0,0,0,0,0,0,0,5977,5977,"Loader has not any tray,want to process  [CLEAN OUT] ?",2024/09/16 00:09:30
QAMT168,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,543,574,567,572,575,576,0,0,0,0,0,0,0,0,3407,3407,,2024/09/16 00:09:44
QAMT168,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,543,574,567,572,575,576,0,0,0,0,0,0,0,0,3407,3407,,2024/09/16 00:09:44
QAMT168,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,544,575,568,573,576,577,0,0,0,0,0,0,0,0,3408,3408,Detect Loader status change !Pick from start of tray?,2024/09/16 00:09:54
QAMT168,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,544,575,568,573,576,577,0,0,0,0,0,0,0,0,3408,3408,Detect Loader status change !Pick from start of tray?,2024/09/16 00:09:54
QAMT168,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,544,575,568,573,576,577,0,0,0,0,0,0,0,0,3408,3408,,2024/09/16 00:10:01
QAMT168,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,544,575,568,573,576,577,0,0,0,0,0,0,0,0,3408,3408,,2024/09/16 00:10:01
QAMT144,ALARM,1,A,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,0,0,0,0,0,0,0,391,410,398,397,398,395,0,0,0,0,0,0,0,0,2389,2389,"Loader has not any tray,want to process  [CLEAN OUT] ?",2024/09/16 00:12:31
QAMT144,ALARM,1,A,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,0,0,0,0,0,0,0,391,410,398,397,398,395,0,0,0,0,0,0,0,0,2389,2389,"Loader has not any tray,want to process  [CLEAN OUT] ?",2024/09/16 00:12:31
QAMT130,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,44,57,69,62,58,56,0,0,0,0,0,0,0,0,346,346,,2024/09/16 00:12:59
QAMT130,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,44,57,69,62,58,56,0,0,0,0,0,0,0,0,346,346,,2024/09/16 00:12:59
QAMT130,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,62,59,56,0,0,0,0,0,0,0,0,346,346,,2024/09/16 00:13:04
QAMT130,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,62,59,56,0,0,0,0,0,0,0,0,346,346,,2024/09/16 00:13:04
QAMT168,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,550,581,574,579,582,583,0,0,0,0,0,0,0,0,3449,3449,,2024/09/16 00:16:11
QAMT168,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,550,581,574,579,582,583,0,0,0,0,0,0,0,0,3449,3449,,2024/09/16 00:16:11
QAMT168,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,550,581,574,579,582,583,0,0,0,0,0,0,0,0,3449,3449,System Error--SysErr_SafeDoor the front side,2024/09/16 00:16:50
QAMT168,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,550,581,574,579,582,583,0,0,0,0,0,0,0,0,3449,3449,System Error--SysErr_SafeDoor the front side,2024/09/16 00:16:50
QAMT168,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,550,581,574,579,582,583,0,0,0,0,0,0,0,0,3449,3449,,2024/09/16 00:16:53
QAMT168,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,1,0,0,0,0,0,0,0,0,0,550,581,574,579,582,583,0,0,0,0,0,0,0,0,3449,3449,,2024/09/16 00:16:53
QAMN05,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,476,474,485,482,491,483,0,0,0,0,0,0,0,0,2889,2889,"Loader has not any tray,want to process  [CLEAN OUT] ?",2024/09/16 00:18:57
QAMN05,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,476,474,485,482,491,483,0,0,0,0,0,0,0,0,2889,2889,"Loader has not any tray,want to process  [CLEAN OUT] ?",2024/09/16 00:18:57
QAMT144,PAUSE,1,A,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,0,0,0,0,0,0,0,391,410,398,397,398,395,0,0,0,0,0,0,0,0,2389,2389,,2024/09/16 00:21:07
QAMT144,PAUSE,1,A,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,0,0,0,0,0,0,0,391,410,398,397,398,395,0,0,0,0,0,0,0,0,2389,2389,,2024/09/16 00:21:07
QAMT81,PAUSE,1,1,1,M,M,A,N,N,N,N,N,N,0,0,0,14,0,2,0,0,0,0,0,0,1050,860,1108,92,100,58,0,0,0,0,0,0,0,0,7321,7321,,2024/09/16 00:19:05
QAMT81,PAUSE,1,1,1,M,M,A,N,N,N,N,N,N,0,0,0,14,0,2,0,0,0,0,0,0,1050,860,1108,92,100,58,0,0,0,0,0,0,0,0,7321,7321,,2024/09/16 00:19:05
QAMT138,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1454,1283,1340,1313,1471,1237,0,0,0,0,0,0,0,0,8241,8241,Empty 2 no tray,2024/09/16 00:21:21
QAMT83,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1137,955,951,1034,1116,314,0,0,0,0,0,0,0,0,5977,5977,,2024/09/16 00:21:21
QAMT83,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1137,955,951,1034,1116,314,0,0,0,0,0,0,0,0,5977,5977,,2024/09/16 00:21:21
QAMN09,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,224,225,229,217,226,227,0,0,0,0,0,0,0,0,1345,1345,,2024/09/16 00:21:13
QAMN09,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,224,225,229,217,226,227,0,0,0,0,0,0,0,0,1345,1345,,2024/09/16 00:21:13
QAMT216,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,21,0,15,1,5,2,0,0,0,0,0,0,2692,2792,136,2785,2672,2786,0,0,0,0,0,0,1,0,16506,16506,,2024/09/16 00:21:01
QAMT216,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,21,0,15,1,5,2,0,0,0,0,0,0,2692,2792,136,2785,2672,2786,0,0,0,0,0,0,1,0,16506,16506,,2024/09/16 00:21:01
QAMT144,RUNNING,1,A,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,0,0,0,0,0,0,0,391,410,398,397,398,395,0,0,0,0,0,0,0,0,2389,2389,,2024/09/16 00:21:47
QAMT144,RUNNING,1,A,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,0,0,0,0,0,0,0,391,410,398,397,398,395,0,0,0,0,0,0,0,0,2389,2389,,2024/09/16 00:21:47
QAMT216,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,21,0,15,1,5,2,0,0,0,0,0,0,2692,2792,136,2785,2672,2786,0,0,0,0,0,0,1,0,16506,16506,,2024/09/16 00:21:38
QAMT216,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,21,0,15,1,5,2,0,0,0,0,0,0,2692,2792,136,2785,2672,2786,0,0,0,0,0,0,1,0,16506,16506,,2024/09/16 00:21:38
QAMT83,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1137,955,951,1034,1116,314,0,0,0,0,0,0,0,0,5977,5977,,2024/09/16 00:22:27
QAMT83,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1137,955,951,1034,1116,314,0,0,0,0,0,0,0,0,5977,5977,,2024/09/16 00:22:27
QAMT138,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1454,1283,1340,1313,1471,1237,0,0,0,0,0,0,0,0,8241,8241,,2024/09/16 00:22:42
QAMT138,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1454,1283,1340,1313,1471,1237,0,0,0,0,0,0,0,0,8241,8241,,2024/09/16 00:22:42
QAMN05,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,476,474,486,482,491,483,0,0,0,0,0,0,0,0,2889,2889,,2024/09/16 00:22:49
QAMT159,RUNNING,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:08
QAMT159,RUNNING,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:08
QAMT159,ALARM,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shuttle L Pin1 Error,Yes to retry ,No skip IC",2024/09/16 00:23:12
QAMT159,PAUSE,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:14
QAMT159,RUNNING,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:14
QAMT159,PAUSE,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:16
QAMT159,PAUSE,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:16
QAMT138,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1454,1283,1340,1313,1471,1237,0,0,0,0,0,0,0,0,8241,8241,,2024/09/16 00:23:27
QAMT138,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1454,1283,1340,1313,1471,1237,0,0,0,0,0,0,0,0,8241,8241,,2024/09/16 00:23:27
QAMN05,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,476,474,486,482,491,483,0,0,0,0,0,0,0,0,2889,2889,,2024/09/16 00:23:47
QAMN05,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,476,474,486,482,491,483,0,0,0,0,0,0,0,0,2889,2889,,2024/09/16 00:23:47
QAMT159,PAUSE,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:57
QAMT159,RUNNING,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:58
QAMT159,RUNNING,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:23:58
QAMN09,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,224,225,229,217,226,227,0,0,0,0,0,0,0,0,1345,1345,,2024/09/16 00:24:21
QAMN09,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,224,225,229,217,226,227,0,0,0,0,0,0,0,0,1345,1345,,2024/09/16 00:24:21
QAMT81,RUNNING,1,1,1,M,M,A,N,N,N,N,N,N,0,0,0,14,0,2,0,0,0,0,0,0,1050,860,1108,92,100,58,0,0,0,0,0,0,0,0,7321,7321,,2024/09/16 00:22:23
QAMN09,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,225,226,229,218,226,228,0,0,0,0,0,0,0,0,1346,1346,Detect Loader status change !Pick from start of tray?,2024/09/16 00:24:37
QAMN09,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,225,226,229,218,226,228,0,0,0,0,0,0,0,0,1346,1346,Detect Loader status change !Pick from start of tray?,2024/09/16 00:24:37
QAMN09,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,225,226,229,218,226,228,0,0,0,0,0,0,0,0,1346,1346,,2024/09/16 00:24:45
QAMN09,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,225,226,229,218,226,228,0,0,0,0,0,0,0,0,1346,1346,,2024/09/16 00:24:45
QAMT125,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,327,331,63,340,0,0,0,0,0,0,0,0,1970,1970,,2024/09/16 00:26:39
QAMT125,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,327,331,63,340,0,0,0,0,0,0,0,0,1970,1970,,2024/09/16 00:26:40
QAMT125,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,327,331,63,340,0,0,0,0,0,0,0,0,1970,1970,,2024/09/16 00:26:40
QAMN06,PAUSE,1,1,A,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1464,1449,1178,1230,835,1410,0,0,0,0,0,0,0,0,8041,8041,,2024/09/16 00:25:49
QAMN06,PAUSE,1,1,A,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1464,1449,1178,1230,835,1410,0,0,0,0,0,0,0,0,8041,8041,,2024/09/16 00:25:49
QAMT126,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FTP Load Lot Download Ok!,2024/09/16 00:26:04
QAMT126,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:26:06
QAMT126,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:26:06
QAMN06,RUNNING,1,1,A,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1464,1449,1178,1230,835,1410,0,0,0,0,0,0,0,0,8041,8041,,2024/09/16 00:26:07
QAMN06,RUNNING,1,1,A,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1464,1449,1178,1230,835,1410,0,0,0,0,0,0,0,0,8041,8041,,2024/09/16 00:26:07
QAMT126,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Do loader tray will put to Empty1 by the FT Mode ?,2024/09/16 00:27:12
QAMT126,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Do loader tray will put to Empty1 by the FT Mode ?,2024/09/16 00:27:12
QAMT126,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:27:16
QAMT126,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/16 00:27:16
QAMT159,ALARM,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2, [CLEAN OUT] FINISH ,2024/09/16 00:27:38
QAMT159,ALARM,M,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2, [CLEAN OUT] FINISH ,2024/09/16 00:27:38
QAMT125,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,328,332,63,340,0,0,0,0,0,0,0,0,1970,1970,,2024/09/16 00:28:58
QAMT125,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,328,332,63,340,0,0,0,0,0,0,0,0,1970,1970,,2024/09/16 00:29:00
QAMT125,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,328,332,63,340,0,0,0,0,0,0,0,0,1971,1971,,2024/09/16 00:29:01
QAMT125,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,322,338,328,332,63,340,0,0,0,0,0,0,0,0,1971,1971,,2024/09/16 00:29:02
