Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT216,ALARM,M,1,M,1,1,1,N,N,N,N,N,N,0,3,0,0,4,6,0,0,0,0,0,0,0,343,0,562,568,601,0,0,0,0,0,0,0,0,2248,2248,6 號測試治具 IC 沒有放好錯誤,2024/09/02 10:16:24
QAMT188,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,8,8,9,9,9,8,0,0,0,0,0,0,0,0,48,48,,2024/09/02 09:29:02
QAMT207,IDLE,M,M,M,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/08/28 10:06:26
QAMT219,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,2,0,5,0,0,0,0,0,0,0,0,0,370,375,373,50,77,368,0,0,0,0,0,0,0,0,1762,1762,,2024/09/02 10:20:50
QAMT217,IDLE,1,M,1,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024/09/02 06:49:15
QAMT218,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,282,335,309,333,329,270,0,0,0,0,0,0,0,0,1854,1854,,2024/09/02 10:06:36
QAMT216,ALARM,M,1,M,1,1,1,N,N,N,N,N,N,0,4,0,0,4,6,0,0,0,0,0,0,0,346,0,565,572,604,0,0,0,0,0,0,0,0,2262,2262,2 號測試治具 IC 沒有放好錯誤,2024/09/02 10:22:05
QAMT216,PAUSE,M,1,M,1,1,1,N,N,N,N,N,N,0,4,0,0,4,6,0,0,0,0,0,0,0,346,0,565,572,604,0,0,0,0,0,0,0,0,2262,2262,,2024/09/02 10:22:43
QAMT216,RUNNING,M,1,M,1,1,1,N,N,N,N,N,N,0,4,0,0,4,6,0,0,0,0,0,0,0,346,0,566,572,604,0,0,0,0,0,0,0,0,2262,2262,,2024/09/02 10:22:53
QAMT216,ALARM,M,1,M,1,1,1,N,N,N,N,N,N,0,4,0,0,4,7,0,0,0,0,0,0,0,350,0,570,578,610,0,0,0,0,0,0,0,0,2283,2283,6 號測試治具 IC 沒有放好錯誤,2024/09/02 10:30:30
