Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT220,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,3,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:02:13
QAMT69,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,3,0,5,0,0,0,0,0,0,0,0,0,477,475,476,465,474,477,0,0,0,0,0,0,0,0,2840,2840,,2024-09-25 00:02:16
QAMT77,ALARM,1,A,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,1,0,0,0,0,0,0,18,5,18,17,17,18,0,0,0,0,0,0,0,0,92,92,No 6  Tester socket IC put jam,2024-09-25 00:02:19
QAMT135,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:02:30
QAMT135,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Do loader tray will put to Empty2 by the RT Mode ?,2024-09-25 00:02:34
QAMT220,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,3,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:02:32
QAMT135,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:02:36
QAMT135,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:02:37
QAMN06,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,5,4,0,0,0,0,0,0,0,0,17,17,,2024-09-25 00:02:40
QAMT220,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,3,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:02:45
QAMT188,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,1,1,0,0,0,0,0,0,0,1437,1421,1474,1486,1389,1466,0,0,0,0,0,0,0,0,8673,8673, [CLEAN OUT] FINISH ,2024-09-25 00:03:02
QAMT177,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,2,0,0,0,0,0,0,0,35,43,44,39,43,43,0,0,0,0,0,0,0,0,244,244,,2024-09-25 00:03:02
QAMT210,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:03:10
QAMT220,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,TranArmSuck1--Vacuum Can On Jam,2024-09-25 00:03:15
QAMT220,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:03:20
QAMT188,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:03:32
QAMT220,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:03:30
QAMT69,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,4,0,5,0,0,0,0,0,0,0,0,0,479,476,477,467,475,478,0,0,0,0,0,0,0,0,2850,2850,No 1  Tester socket IC put jam,2024-09-25 00:03:33
QAMN06,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,5,4,0,0,0,0,0,0,0,0,17,17,Head 5   ·Å«×¹L°ª¿ù»~ 133.399994,2024-09-25 00:03:36
QAMT220,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:03:38
QAMN06,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,5,4,0,0,0,0,0,0,0,0,17,17,,2024-09-25 00:03:40
QAMT220,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:03:43
QAMT210,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:03:47
QAMT154,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,6,0,7,2,0,0,0,0,0,0,102,242,243,239,241,247,0,0,0,0,0,0,0,0,1415,1415, [CLEAN OUT] FINISH ,2024-09-25 00:03:15
QAMT220,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:03:50
QAMT146,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,102,94,100,103,94,92,0,0,0,0,0,0,0,0,584,584,,2024-09-25 00:02:25
QAMT220,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,CatchTraySuck--Pick Up Tray Jam,2024-09-25 00:03:56
QAMT210,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TranArmSuck2--Vacuum Can On Jam,2024-09-25 00:04:02
QAMT102,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,46,46,47,47,48,47,0,0,0,0,0,0,0,0,280,280,No 2  Tester socket IC put jam,2024-09-25 00:04:13
QAMT222,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,4,0,0,1,0,0,0,0,0,0,0,0,805,78,812,861,868,870,0,0,0,0,0,0,0,0,4962,4962,,2024-09-25 00:04:02
QAMT163,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,116,127,8,123,128,131,0,0,0,0,0,0,0,0,720,720,,2024-09-25 00:04:10
QAMT163,RUNNING,1,1,M,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,116,127,8,123,128,131,0,0,0,0,0,0,0,0,720,720,,2024-09-25 00:04:12
QAMT146,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,102,94,100,103,94,92,0,0,0,0,0,0,0,0,584,584,,2024-09-25 00:02:51
QAMT163,PAUSE,1,1,M,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,116,127,8,123,128,131,0,0,0,0,0,0,0,0,722,722,,2024-09-25 00:04:21
QAMT220,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:04:25
QAMT220,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:04:29
QAMT110,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,5,13,12,4,8,18,0,0,0,0,0,0,783,88,829,783,820,724,0,0,0,0,0,0,0,0,4746,4746,,2024-09-25 00:04:17
QAMT77,RUNNING,1,A,1,1,1,1,N,N,N,N,N,N,0,0,0,0,1,1,0,0,0,0,0,0,18,5,18,17,17,18,0,0,0,0,0,0,0,0,92,92,,2024-09-25 00:04:30
QAMT208,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:04:29
QAMT65,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,2,2,1,16,2,33,0,0,0,0,0,0,1803,519,1805,1782,23,1558,0,0,0,0,0,0,0,0,10699,10699,6 號測試治具 IC 沒有放好錯誤,2024-09-25 00:08:20
QAMT160,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,30,37,34,36,34,29,0,0,0,0,0,0,0,0,200,200, [CLEAN OUT] FINISH ,2024-09-25 00:03:58
QAMT220,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:04:55
QAMT220,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,MEmpty2--Magazine High sensor on error,2024-09-25 00:04:56
QAMT154,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:04:25
QAMT220,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:04:59
QAMT163,RUNNING,1,1,M,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,116,127,8,123,128,131,0,0,0,0,0,0,0,0,722,722,,2024-09-25 00:05:02
QAMT160,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:04:15
QAMT220,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:05:12
QAMT220,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,"Loader has not any tray,want to process  [CLEAN OUT] ?",2024-09-25 00:05:17
QAMT144,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,345,343,338,341,338,347,0,0,0,0,0,0,0,0,2052,2052,TranArmSuck2--Vacuum Can On Jam,2024-09-25 00:05:17
QAMT220,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,4,4,5,0,0,0,0,0,0,0,0,18,18,,2024-09-25 00:05:19
QAMT160,IDLE,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:04:53
QAMT160,ALARM,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Do loader tray will put to Empty1 by the FT Mode ?,2024-09-25 00:05:02
QAMT160,PAUSE,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:05:08
QAMT160,ALARM,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Using auto clean function,Is the clean pad ok?",2024-09-25 00:05:12
QAMT135,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,6,6,TranArmSuck2--Vacuum Can On Jam,2024-09-25 00:06:02
QAMT160,RUNNING,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:05:15
QAMN06,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,5,4,0,0,0,0,0,0,0,0,17,17,,2024-09-25 00:06:09
QAMT193,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,23,2,0,0,0,0,0,0,0,0,0,0,1363,1381,1442,1351,1539,1414,0,0,0,0,0,0,0,0,8489,8489,,2024-09-25 00:06:21
QAMT160,ALARM,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TranArm To Shuttle L Kit 1 IC put error,2024-09-25 00:05:56
QAMT193,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,23,2,0,0,0,0,0,0,0,0,0,0,1363,1381,1442,1351,1539,1414,0,0,0,0,0,0,0,0,8489,8489,,2024-09-25 00:06:46
QAMT160,RUNNING,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2024-09-25 00:06:07
QAMT160,ALARM,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,TranArm To Shuttle L Kit 1 IC put error,2024-09-25 00:06:10
QAMT160,RUNNING,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,2024-09-25 00:06:17
QAMT144,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,345,343,338,342,338,347,0,0,0,0,0,0,0,0,2052,2052,,2024-09-25 00:07:10
QAMN06,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,5,4,0,0,0,0,0,0,0,0,17,17,,2024-09-25 00:07:11
QAMT160,ALARM,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,TranArmSuck2--Vacuum Can On Jam,2024-09-25 00:06:34
QAMT208,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:07:23
QAMT160,RUNNING,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,2024-09-25 00:06:41
QAMT208,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:07:25
QAMT217,ALARM,1,1,1,A,1,1,N,N,N,N,N,N,0,0,1,0,0,2,0,0,0,0,0,0,549,352,566,255,529,538,0,0,0,0,0,0,3,0,2865,2865,No 3  Tester socket IC put jam,2024-09-25 00:07:47
QAMT72,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,5,6,2,8,10,31,0,0,0,0,0,0,1504,1428,1458,1368,2403,489,0,0,0,0,0,0,0,0,20964,20964,No 5  Tester socket IC put jam,2024-09-25 00:07:48
QAMT203,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,5,6,6,6,3,5,0,0,0,0,0,0,0,0,29,29,No 4  Tester socket IC put jam,2024-09-25 00:07:52
QAMT144,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,345,344,339,342,339,348,0,0,0,0,0,0,0,0,2056,2056,TranArmSuck2--Vacuum Can On Jam,2024-09-25 00:07:47
QAMT210,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:07:56
QAMT160,PAUSE,M,1,1,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,2024-09-25 00:07:07
QAMT210,RUNNING,1,M,M,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:08:01
QAMT210,ALARM,1,M,M,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Loader has not any tray,want to process  [CLEAN OUT] ?",2024-09-25 00:08:22
QAMT189,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,0,0,0,0,0,0,0,0,0,116,103,116,119,103,120,0,0,0,0,0,0,0,0,675,675,,2024-09-25 00:08:30
QAMT208,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TranArmSuck1--Vacuum Can On Jam,2024-09-25 00:08:28
QAMT135,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,6,6,,2024-09-25 00:08:42
QAMT189,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,0,0,0,0,0,0,0,0,0,117,104,117,120,104,121,0,0,0,0,0,0,0,0,675,675,,2024-09-25 00:08:41
QAMT163,PAUSE,1,1,M,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,118,129,8,125,130,133,0,0,0,0,0,0,0,0,733,733,,2024-09-25 00:08:45
QAMN06,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,5,4,0,0,0,0,0,0,0,0,17,17,System Error--SysErr_SafeDoor the front side,2024-09-25 00:08:49
QAMT189,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,0,0,0,0,0,0,0,0,0,117,104,117,120,104,121,0,0,0,0,0,0,0,0,678,678,供料機構已經沒有 TRAY 盤是否進行 [CLEAN OUT]!!,2024-09-25 00:09:00
QAMT144,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,345,344,339,342,339,348,0,0,0,0,0,0,0,0,2056,2056,,2024-09-25 00:09:01
QAMT154,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-25 00:08:33
QAMN06,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,5,4,0,0,0,0,0,0,0,0,17,17,,2024-09-25 00:09:04
QAMT144,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,346,344,339,342,339,348,0,0,0,0,0,0,0,0,2056,2056,TranArmSuck2--Vacuum Can On Jam,2024-09-25 00:09:09
QAMT144,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,346,344,339,342,339,348,0,0,0,0,0,0,0,0,2056,2056,,2024-09-25 00:09:13
QAMT136,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,31,32,32,31,32,32,0,0,0,0,0,0,0,0,186,186,,2024-09-25 00:09:21
QAMT203,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,5,6,6,6,3,5,0,0,0,0,0,0,0,0,29,29,,2024-09-25 00:09:30
QAMT144,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,346,344,339,342,339,348,0,0,0,0,0,0,0,0,2056,2056,,2024-09-25 00:09:25
QAMT144,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,346,344,339,342,339,348,0,0,0,0,0,0,0,0,2056,2056,Detect Loader status change !Pick from start of tray?,2024-09-25 00:09:30
QAMT144,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,346,344,339,342,339,348,0,0,0,0,0,0,0,0,2056,2056,,2024-09-25 00:09:33
QAMT203,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,1,0,0,0,0,0,0,0,0,5,6,6,6,4,5,0,0,0,0,0,0,0,0,29,29,,2024-09-25 00:09:40
QAMT163,RUNNING,1,1,M,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,118,129,8,125,130,133,0,0,0,0,0,0,0,0,733,733,,2024-09-25 00:09:38
QAMT144,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,2,0,0,0,0,0,0,0,0,0,0,346,344,339,342,339,348,0,0,0,0,0,0,0,0,2056,2056,TranArmSuck2--Vacuum Can On Jam,2024-09-25 00:09:41
QAMT163,PAUSE,1,1,M,1,1,1,N,N,N,N,N,N,0,1,0,0,0,0,0,0,0,0,0,0,118,129,8,126,130,134,0,0,0,0,0,0,0,0,733,733,,2024-09-25 00:09:44
