Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT211,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,20,12,12,0,15,0,0,0,0,0,0,0,1609,1533,1616,1302,1254,953,0,0,0,0,0,0,1,0,8494,8494,,2024-09-27 13:44:16
QAMN08,PAUSE,1,1,1,1,1,M,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,81,82,87,75,75,0,0,0,0,0,0,0,0,0,394,394,,2024-09-27 13:43:22
QAMT220,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,0,5,2,0,0,0,0,0,0,0,152,1,0,159,155,157,0,0,0,0,0,0,0,0,641,641,,2024-09-27 13:43:48
QAMT212,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,2,3,2,38,1,0,0,0,0,0,0,1344,1481,24,1492,1530,1465,0,0,0,0,0,0,0,0,8756,8756,,2024-09-27 13:43:11
QAMT220,RUNNING,1,M,1,1,1,1,N,N,N,N,N,N,1,0,0,5,2,0,0,0,0,0,0,0,152,0,0,159,155,157,0,0,0,0,0,0,0,0,641,641,,2024-09-27 13:43:53
QAMT115,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,12,11,2,10,41,5,0,0,0,0,0,0,457,361,94,378,4,466,0,0,0,0,0,0,0,0,2260,2260,,2024-09-27 13:43:59
QAMN08,RUNNING,1,1,1,1,1,M,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,81,82,87,75,75,0,0,0,0,0,0,0,0,0,394,394,,2024-09-27 13:43:34
QAMT130,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:44:17
QAMT219,RUNNING,A,A,1,1,1,A,N,N,N,N,N,N,5,2,23,1,1,1,0,0,0,0,0,0,256,580,151,168,174,505,0,0,0,0,0,0,5,0,6648,6648,,2024-09-27 13:44:13
QAMT130,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Do loader tray will put to Empty1 by the FT Mode ?,2024-09-27 13:44:24
QAMT138,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,5,5,0,0,0,0,0,0,0,0,26,26,,2024-09-27 13:44:17
QAMT130,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:44:27
QAMT217,PAUSE,1,1,M,1,1,1,N,N,N,N,N,N,0,0,2,2,5,1,0,0,0,0,0,0,1363,1439,0,12,665,24,0,0,0,0,0,0,0,0,5534,5534,,2024-09-27 13:44:20
QAMT224,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,38,0,1,0,0,0,0,0,0,731,706,696,620,737,763,0,0,0,0,0,0,0,0,7570,7570,No 4  Tester socket IC put jam,2024-09-27 13:44:36
QAMT160,ALARM,M,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,81,128,115,92,142,126,0,0,0,0,0,0,0,0,683,683,TestArmSuck4--Device Fall Down When Arm Move,2024-09-27 13:43:39
QAMT212,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,2,3,2,38,1,0,0,0,0,0,0,1344,1481,24,1492,1531,1465,0,0,0,0,0,0,0,0,8756,8756,,2024-09-27 13:44:01
