current_time	Ndate	Sdate	Shift	customer	tester	status	step	maxsites	runsiteqty	device	family	SE	Class
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT156	RUN	MT        	6	6	MT9016OAAT/ABZACC3434-H	5873	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT157	RUN	MT        	6	6	MT9603EAAT/BAZACC3434-H	5873	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT158	RUN	MT2       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT159	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT16	RUN	RT1       	6	6	MT9266AAAT/BBZACC2020-H	5867	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT160	RUN	EQC2      	6	6	SV72203TBG/WABAACU	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT161	IDLE_L	MT        	6	0	NT68874AUMFG/BABAACU	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT162	IDLE_L	RT2       	6	0	NT98568MQG-C/AAACACU	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT163	RUN	MT2       	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT164	IDLE_L	EQC       	6	0	MT9011OSAT/CBZCCA34-H	5867	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT165	IDLE_L	MT        	6	0	None	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT166	RUN	RT1       	6	6	NT72690TBG-8C2K/WBBAACUFQ	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT167	IDLE_L	MT        	6	0	NT98631BG/CACCU	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT168	RUN	MT3       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT169	IDLE_L	MT2       	6	0	SV72201PG/BAB-V	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT17	RUNP	MT        	6	5	MT9221AAAT/CBZBCA2020-H	5867	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT170	RUN	MT2       	6	6	NT72671DBG-D/AAACU-V	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT171	RUN	MT2       	6	6	NT72335PG-VA/AAA	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT172	RUN	RT1       	6	6	MT9618BAAT/ABZAHHB-H	5879	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT173	DOWN	EQC       	6	0	MT9655BABT/DCZBMB-H	5877	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT174	RUN	MT2       	6	6	NT72327PG/AAA	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT175	SETUP	EQC       	6	0	MT9022KAAT/ABZBCB3434-PVID-H	5889	蔡朝國	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT176	RUN	MT        	6	6	MT5586EAAT/AAZACC3434-H	5873	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT177	IDLE_L	RT1       	6	0	NT96670BG/BABCU	nan	None	B
