current_time	Ndate	Sdate	Shift	customer	tester	status	step	maxsites	runsiteqty	device	family	SE	Class
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT118	RUN	MT        	6	6	MT9288GAAT/ABZAHIA2020-H	5870	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT119	RUNR	MT        	6	0	SV72203TBG/WABAACU	nan	黎煥新	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT12	IDLE_L	EQC2      	6	0	MT9022KAAT/ACZBCB3434-PVID-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	XSG	QAMT120	RUN	MT        	6	6	SSR921G	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	XSG	QAMT121	IDLE_L	EQC2      	6	0	SAC8542	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT122	RUN	MT        	6	6	NT72690TBG-8C4K/WBBAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT123	RUN	MT2       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT124	RUNR	MT2       	6	0	SV72191BG/AAACUC-V	nan	黎煥新	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT125	RUNR	RT2       	6	0	NT72676BG-WA/BABCU	nan	蔡坤佑	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT126	SETUPW	MT        	6	0	SV72193BG/ABACU-V	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT127	RUNR	MT        	6	0	SV72203TBG/WABAACU	nan	黎煥新	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT128	RUN	MT        	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT129	RUN	EQC       	6	6	NT68581UPG/DAD	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT13	RUN	MT        	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT130	RUN	RT1       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT131	IDLE_L	MT3       	6	0	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT132	RUN	RT2       	6	6	SV72187BG-8K/BBACU-V	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT133	ENG_L	EQC       	6	0	MT9603EDAT/HCZACC3434-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT134	RUN	MT        	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT135	RUN	MT        	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT136	RUN	MT2       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT137	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT138	RUN	MT3       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	XSG	QAMT139	RUN	MT        	6	6	None	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT14	REPAIR	MT2       	6	0	None	nan	謝瑋軒	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT140	RUN	MT        	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	XSG	QAMT141	IDLE_L	MT        	6	0	SSC377DE	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT142	RUN	MT2       	6	6	NT72335PG-VB/AAA	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT143	RUNR	MT        	6	0	SV72203TBG/WABAACU	nan	黎煥新	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT144	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT145	RUN	MT        	6	6	SV72221BG-27/AABCUB1	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT146	RUN	RT1       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT147	RUN	MT        	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT148	RUN	MT        	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT149	RUN	MT2       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT15	SETUPW_L	EQC2      	6	0	MT9000AAAT/ADZBHHB343434-CSM34NB-H	5876	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT150	RUN	MT        	6	6	MT9016OAAT/ABZACC3434-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT151	RUN	RT2       	6	6	MT9016OAAT/ABZACC3434-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT152	IDLE_L	MT        	6	0	NT68108UFG/BABCU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	HIM	QAMT153	RUN	MT        	6	6	F6330A00DLCG004	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT154	IDLE_L	EQC       	6	0	MT5835ABAQ/ACZBMB-H	5895	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT155	RUN	MT        	6	6	MT9255BCAN/AAZBXDA2020-L	5862	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT156	RUNR	MT        	6	0	MT9633GAAT/ABZACC-H	5873	林佳生	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT157	RUN	RT1       	6	6	MT9676EAAT/DCZACC3434-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT158	RUN	MT2       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT159	RUN	RT1       	6	6	NT72690TBG-8C2K/WBBAACUFQ	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT16	RUN	MT        	6	6	MT9011OSAT/CBZCCA34-H	5867	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT160	RUN	RT2       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT161	RUN	MT        	6	6	NT68873AUMFG/BABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT162	IDLE_L	EQC       	6	0	NC98568MBG-D/AAADACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT163	RUN	EQC2      	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT164	RUN	MT        	6	6	MT9216AAAT/FBZACC2020-H	5867	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT165	ENG_L	MT        	6	0	NC96687TBG/BABAABACUE	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT166	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT167	RUN	MT        	6	6	NC98529BG/AAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT168	RUN	MT3       	6	6	SV72203TBG/WABAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT169	REPAIR	MT2       	6	0	SV72201PG/BAB-V	nan	鍾智弦	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT17	RUN	MT        	6	6	MT9286AAAT/BBZACC3434-H	5867	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT170	RUN	MT        	6	6	NT72563MBG-C4/VBAAACU-V	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT171	RUN	EQC2      	6	6	NT72335PG-VB/AAA	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT172	RUN	MT        	6	6	MT9653BADT/ABZAHHB-P-H	5879	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	JMT	QAMT173	IDLE_L	RT1       	6	0	JR0586A1-QHBD	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT174	RUNP	MT2       	6	5	NT72327PG/AAA	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT175	RUNP	MT        	6	5	MT9617OAAT/ACZBCB3434-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT176	RUN	MT        	6	6	MT9660AAAT/DBZACC3434-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT177	DOWN	MT2       	6	0	NC98529BG/AAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT178	IDLE_L	RT2       	6	0	SV68811UMFG/CBBAACUN	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT179	RUN	MT2       	6	6	NT72335PG-VB/AAA	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT18	RUN	MT        	6	6	MT9685IAAT/ACZAHHD050505-P05-H	5871	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT180	RUN	RT2       	6	6	MT6878V/ZAHJB-H	6878	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT181	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT182	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT183	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT184	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT185	ENG_L	EQC       	6	0	None	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT186	SETUP	MT        	6	0	型號 6855	nan	黃紀群	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT187	RUN	MT        	6	6	MT9633GAAT/ABZACC-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT188	RUN	MT        	6	6	MT9255BADN/BAZBXDA2020-L	5862	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT189	ENG_L	MT        	6	0	MT9603EAAT/ADZACC3434-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT19	RUNP	MT        	6	5	MT9011CSAT/BBZACC3434-H	5867	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT190	RUN	MT        	6	6	MT9603EDAT/HCZACC3434-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT191	RUN	MT        	6	6	MT9216AAAT/FBZACC2020-H	5867	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT192	REPAIR	RT1       	6	0	MT5838AAAQ/FCZAHIE-CSY-H	5897	鍾智弦	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT193	IDLE_L	MT2       	6	0	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT194	RUN	EQC       	6	6	MT9679BAAT/DFZAHIA-H	5879	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	ARHT	QAMT195	IDLE_L	MT        	6	0	AN8855RN/ACB-PCU-L	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT196	RUN	EQC       	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT197	RUN	MT        	6	6	MT9010PBAT/BBZBHHA202020-H	5870	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT198	SETUPW_L	EQC2      	6	0	MT9603EAAT/BAZACC3434-H	5873	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT199	RUN	MT        	6	6	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVO	QAMT20	RUN	MT        	6	6	NUC1262YE4AE	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	HIM	QAMT200	IDLE_L	MT        	6	0	F8876N00DDDG000	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT201	REPAIR	MT        	6	0	NT98568MBG-D/AAADACU	nan	謝文堂	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT202	RUN	MT2       	6	6	NT72327PG/AAA	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT203	RUN	MT        	6	6	NT72690TBG-8C4K/WBBAACU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT204	RUN	RT1       	6	6	NT72676BG-WA/BABCU	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT205	DOWN	MT        	6	0	NT72690TBG-8C2K/WBBAACUFQ	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT206	IDLE_L	EQC2      	6	0	NT72326PG/AAA	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT207	IDLE_L	EQC2      	6	0	NT72326PG/AAA	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT208	RUN	MT2       	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT209	RUN	MT2       	6	6	MT9270DACJ/AFZBCA343434-MA2-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT21	RUN	MT        	6	6	MT9602EAAT/LBZAHHD202020-H	5870	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT210	RUN	RT1       	6	6	MT5583GAAT/ABZAHIA2020-H	5870	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	ARHT	QAMT211	IDLE_L	RT2       	6	0	MT5711CNAT/IAACB20-H	5711	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	ARHT	QAMT212	RUN	MT        	6	6	MT5251AABJ/NAZAHHD-H	5751	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT213	RUN	MT        	6	6	MT9701KGSU/AGAHHB05-L	9701	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT214	RUN	MT2       	6	6	NT72335PG-D1/AAA	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT215	RUNR	MT        	6	0	MT9016CWAT/ABZACC3434-H	5873	鍾智弦	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT216	SETUP	EQC       	6	0	MT9633GAAT/ABZACC-H	5873	朱利鴻	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT217	SETUP	EQC       	6	0	MT9669SAAJ/CBZBHHC3434-H	5888	徐量建	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT218	RUN	MT        	6	6	MT5838AAAQ/CCZAHIE-H	5897	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	XST	QAMT219	SETUPW	EQC       	6	0	SAV127G2	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT22	RUN	MT        	6	6	MS7239BH9T/G0ZAHIA-I-H	MS7239	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT220	RUN	EQC       	6	6	MT9269EDAT/AAZBXDA2020-H	5862	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	XSG	QAMT221	IDLE_L	RT1       	6	0	SAV606D	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	JMT	QAMT222	IDLE_L	EQC       	6	0	JR0168A2-MAAB	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	HIM	QAMT223	RUN	RT1       	6	6	F5245A00DLBG000	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	JMT	QAMT224	IDLE_L	MT        	6	0	JR0585B0-QHAB	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVO	QAMT23	RUN	MT        	6	6	AIHMIT8U5	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVO	QAMT24	RUN	MT        	6	6	M2351KIAAE	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	XST	QAMT26	IDLE_L	MT        	6	0	None	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	AMI	QAMT28	IDLE_L	          	6	0	None	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVO	QAMT29	RUN	RT2       	6	6	NUC972DF63YC	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT30	RUN	MT        	6	6	MT9011OSAT/CBZCCA34-H	5867	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	IDLE	QAMT31	IDLE_L	RT3       	6	0	MS7241A/Q0ZAHHC2020-CLG-H	MS7241	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT32	SETUPW	EQC       	6	0	MS7250Z1U/N3ACC20-L	MS7250	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	ARHT	QAMT33	RUN	MT        	6	6	MT5711CNOT/DAACB20-H	5711	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT34	DOWN	MT        	6	0	MT9618GABT/ABZAHHB-P-H	5879	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVO	QAMT35	RUN	RT1       	6	6	NUC1262YE4AE	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT36	RUN	MT        	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT37	RUN	MT        	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	XSG	QAMT38	RUNP	MT        	6	5	SSC377D	nan	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT39	RUN	MT        	6	6	MT9685IAAT/ACZAHHD050505-P05-H	5871	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT40	RUN	MT        	6	6	MT9611IAAT/KBZAHHD050505-P05-H	5871	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	ARHT	QAMT41	SETUPW_L	RT5       	6	0	MS7245PE2U/70AZAA20-L	MS7245	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT42	RUNR	MT        	6	0	MT9255BADN/BAZBXDA2020-L	5862	郭弘楨	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT43	RUN	RT1       	6	6	MT5583GAAT/ABZAHIA2020-H	5870	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT44	RUN	MT        	6	6	MT9269AAAN/AAZBXDA20-L	5862	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MSL	QAMT45	RUN	MT        	6	6	MT9255BADN/BAZBXDA2020-L	5862	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT46	RUN	MT        	6	6	MT9010PBAT/BBZBHHA202020-H	5870	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT47	RUNR	MT        	6	0	MT9010PBAT/BBZBHHA202020-H	5870	李恩誌	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	MTK	QAMT48	RUNP	MT        	6	5	MT9011OSAT/CBZCCA34-H	5867	None	B
2024/8/15 08:50	2024/8/15	2024/8/15	day	NVT	QAMT49	IDLE_L	RT1       	6	0	NT68293XUMFG/EABBACU	nan	None	B
