current_time	Ndate	Sdate	Shift	customer	tester	status	step	maxsites	runsiteqty	device	family	SE	Class
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT113	RUN	MT2       	6	6	AG3353V/BMB22-P1-H	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT114	RUNR	MT        	6	0	MT9255AAAN/AAZAXDC20-L	5862	劉宗翰	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XSG	QAMT115	IDLE_L	MT        	6	0	SAV835XQ	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XSG	QAMT116	IDLE_L	MT        	6	0	SAC8542	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT117	IDLE_L	RT4       	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT118	RUN	MT        	6	6	MT9288GAAT/BBZAHIA2020-H	5870	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT119	RUN	MT        	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT12	IDLE_L	EQC2      	6	0	MT9617OAAT/ACZBCB3434-H	5889	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XSG	QAMT120	RUN	MT        	6	6	SSC8826Q	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XSG	QAMT121	IDLE_L	MT2       	6	0	SAC8542	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT122	IDLE_L	RT1       	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT123	RUN	MT2       	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT124	RUN	MT2       	6	6	SV72187BG-8K/BBACU-V	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT125	RUN	MT        	6	6	SV72221BG-27/AABCU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT126	RUN	MT        	6	6	NT68811UMFG/CBBAACUN	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT127	IDLE_L	RT1       	6	0	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT128	RUN	MT        	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT129	IDLE_L	MT        	6	0	NT96685TBG/BABAABACUE	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT13	RUN	MT        	6	6	MS72320G0N/51AZAA20-L	MS7232	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT130	IDLE_L	MT3       	6	0	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT131	RUN	RT1       	6	6	NC98529BG/AAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT132	RUN	MT2       	6	6	SV72187BG-8K/BBACU-V	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT133	RUN	MT        	6	6	AN7583DT/ACA-PCU-H	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT134	RUN	MT        	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT135	RUN	MT        	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT136	RUN	MT        	6	6	NC98529BG/AAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT137	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT138	RUN	MT3       	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XSG	QAMT139	RUNR	MT        	6	0	SSR910Q	NULL	利奧(Leo)	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT14	RUN	MT2       	6	6	MT9022KAAT/ABZBCB3434-PVID-H	5889	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT140	RUN	MT        	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XSG	QAMT141	RUN	MT        	6	6	SSR921G	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT142	RUN	MT2       	6	6	NT72335PG-D1/AAA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT143	RUN	MT        	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT144	RUN	MT        	6	6	NT68103FUQG/BABCU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT145	IDLE_L	EQC       	6	0	NT72676BG-WA/BABCU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT146	RUN	MT3       	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT147	RUN	MT        	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT148	RUN	MT        	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT149	IDLE_L	MT2       	6	0	NT72676BG-WA/BABCU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT15	RUN	MT        	6	6	MT9255BADN/BAZBXDA2020-L	5862	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT150	IDLE_L	EQC       	6	0	MT9633GAAT/ABZACC-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT151	RUN	MT        	6	6	MT9603EAAT/ACZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT152	RUN	MT        	6	6	NT68108UFG/BABCU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	HIM	QAMT153	RUN	MT        	6	6	F6330A00DLCG006	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	TEST	QAMT154	IDLE_L	MT        	6	0	AN8855RN/ACB-PCU-L	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT155	IDLE_L	MT        	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT156	RUN	MT        	6	6	MT9016OAAT/ABZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT157	RUN	MT        	6	6	MT9026PAAT/ABZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT158	RUN	MT2       	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT159	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT16	RUN	MT        	6	6	MT9221AAAT/CBZBCA2020-H	5867	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT160	RUN	MT2       	6	6	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT161	IDLE_L	MT        	6	0	NT96671MQG/BABBACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT162	SETUPW_L	MT        	6	0	NT98568MQG-C/AAACACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT163	RUN	MT        	6	6	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT164	RUN	RT1       	6	6	MT9011CSAT/BBZACC2020-H	5867	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT165	RUN	RT3       	6	6	MT9655BABT/DCZBMB-H	5877	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT166	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	HIM	QAMT167	RUN	MT        	6	6	F6330A00DLCG006	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT168	IDLE_L	MT3       	6	0	SV72203TBG/WABAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT169	IDLE_L	EQC       	6	0	NT72676BG-WA/BABCU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT17	RUN	MT        	6	6	MT9221AAAT/CBZBCA2020-H	5867	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT170	IDLE_L	MT        	6	0	NC98692PG/AAA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT171	RUN	MT2       	6	6	NT72335PG-D1/AAA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT172	RUN	MT        	6	6	MT9649BAAT/BBZAHHB-H	5879	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT173	IDLE_L	EQC       	6	0	MT9655BABT/DCZBMB-H	5877	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT174	RUN	MT2       	6	6	NT72335PG-VB/AAA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT175	IDLE_L	RT1       	6	0	MT9022KAAT/ABZBCB3434-PVID-H	5889	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT176	RUN	MT        	6	6	MT9016CWAT/ABZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT177	IDLE_L	MT        	6	0	NC96687TBG/BABAABACUE	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT178	IDLE_L	RT1       	6	0	NT68811UMFG/CBBAACUN	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT179	RUN	MT2       	6	6	NT72335PG-D1/AAA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT18	RUN	MT        	6	6	MT9612IAAT/NCZAHHD202020-P20-H	5871	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT180	RUN	MT        	6	6	MT9618GAAT/ABZAHHB-H	5879	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT181	RUN	MT        	6	6	MT9618GAAT/ABZAHHB-H	5879	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT182	IDLE_L	EQC       	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT183	IDLE_L	MT        	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT184	IDLE_L	EQC       	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT185	IDLE_L	RT1       	6	0	MT6855V/ATZAHHB-PS-H	6855	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT186	RUN	MT        	6	6	MT6855V/ATZAHHB-PS-H	6855	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT187	IDLE_L	MT        	6	0	MT6835V/TZBHHB-H	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT188	RUN	MT        	6	6	MT5711CNAT/IAACB20-H	5711	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT189	RUN	RT1       	6	6	AN7583DT/ACA-PCU-H	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT19	RUN	MT        	6	6	MT9286AAAT/BBZACC2020-H	5867	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT190	RUN	MT        	6	6	MT9676MAAT/ADZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT191	SETUPW_L	RT2       	6	0	MT9216AAAT/YBZACC2020-H	5867	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT192	RUN	MT        	6	6	MT5838AAAQ/ECZAHIE-CSY-H	5897	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT193	RUN	MT2       	6	6	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT194	RUN	MT        	6	6	MT9653BADT/ABZAHHB-P-H	5879	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT195	SETUPW_L	EQC       	6	0	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT196	RUN	MT        	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT197	RUN	RT1       	6	6	MT9603BAAT/ACZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT198	RUN	EQC       	6	6	MT9603EAAT/ADZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT199	RUN	EQC       	6	6	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVO	QAMT20	RUN	MT        	6	6	NUC505YLA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	HIM	QAMT200	IDLE_L	EQC       	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT201	RUN	MT2       	6	6	NC98529BG/AAACU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT202	IDLE_L	MT2       	6	0	NT72326PG/AAA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XSG	QAMT203	IDLE_L	EQC       	6	0	334-000155	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT204	IDLE_L	RT1       	6	0	NT72676BG-WA/BABCU	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT205	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ETR	QAMT206	IDLE_L	RT1       	6	0	EM78F044VCA-EH	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT207	IDLE_L	EQC2      	6	0	NT72326PG/AAA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT208	IDLE_L	EQC2      	6	0	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT209	IDLE_L	RT2       	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT21	IDLE_L	EQC       	6	0	MT9602EAAT/BAZAHIA202020-H	5870	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT210	IDLE_L	MT        	6	0	MT9669SAAJ/DFZBHHC3434-H	5888	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT211	IDLE_L	EQC       	6	0	MT5751ANMJ/IBZAHHD-H	5751	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT212	IDLE_L	EQC       	6	0	MT5251AARJ/MEZAHHD-H	5751	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT213	RUNR	MT        	6	0	MT9701KSMU/AGAHHB05-L	9701	宏兒文(Arvin)	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVT	QAMT214	RUN	MT2       	6	6	NT72335PG-VB/AAA	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT215	RUN	MT        	6	6	MT9603EAAT/BDZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT216	RUN	MT        	6	6	MT9633GAAT/ABZACC-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT217	IDLE_L	MT        	6	0	MT9800SWPT/RCZACD20-P-H	9800	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT218	RUN	MT        	6	6	MT5838AAAQ/ECZAHIE-CSY-H	5897	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XST	QAMT219	IDLE_L	EQC       	6	0	SSR931G	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT22	ENG_L	RT3       	6	0	MS7249BJTI/U7ZAHHA3434-H	MS7249	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT220	RUN	MT        	6	6	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	HIM	QAMT221	ENG_L	EQC       	6	0	F5245A00DLBG000	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	HIM	QAMT222	RUN	MT        	6	6	F6330A00DLCG006	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	HIM	QAMT223	RUN	MT        	6	6	F6522C00TBAG006	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	JMT	QAMT224	IDLE	MT        	6	0	JR0585B0-QHAB 	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVO	QAMT23	SETUPW	RT1       	6	0	NUC976DK51Y	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVO	QAMT24	RUN	MT        	6	6	N32903U5DN	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XST	QAMT26	IDLE_L	MT        	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	AMI	QAMT28	IDLE_L	          	6	0	None	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	NVO	QAMT29	IDLE_L	EQC       	6	0	NUC972DF71Y	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT30	RUN	MT        	6	6	MT9011OSAT/CBZCCA34-H	5867	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT31	REPAIR	RT2       	6	0	MT9618GAAT/ABZAHHB-H	5879	蕭嘉正	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT32	RUN	MT        	6	6	MT9255AAAN/AAZBXDA20-L	5862	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT33	RUN	MT        	6	6	MT5711CNOT/DAACB20-H	5711	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT34	RUNR	MT        	6	0	MT9653BAKT/ABZAHHB-P-H	5879	宏兒文(Arvin)	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	STC	QAMT35	IDLE_L	EQC       	6	0	G2S1578AB4HA1A	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT36	RUN	MT        	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT37	RUN	EQC       	6	6	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	XSG	QAMT38	IDLE_L	EQC       	6	0	SSC377D	NULL	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT39	RUN	MT        	6	6	MT9629IAAT/CBZAHHD050505-P05-H	5871	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT40	RUN	MT        	6	6	MT9685IAAT/ACZAHHD050505-P05-H	5871	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	TEST	QAMT41	IDLE_L	EQC       	6	0	MS7245PE2U/W0AZAA20-L	MS7245	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT42	RUN	RT1       	6	6	MS7232SWU/2JAZAA20-L	MS7232	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT43	RUN	EQC       	6	6	MT5583GAAT/ABZAHIA2020-H	5870	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	ARHT	QAMT44	RUN	MT        	6	6	MS7236OA0N/D0AZAA20-L	MS7236	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MSL	QAMT45	RUN	MT        	6	6	MT9255AAAN/AAZBXDA20-L	5862	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT46	RUN	RT1       	6	6	MT9603EAAT/BDZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT47	RUN	MT        	6	6	MT9603EAAT/BDZACC3434-H	5873	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT48	RUN	MT        	6	6	MT9011OSAT/CBZCCA34-H	5867	None	B
2024/10/27 02:05	2024/10/27	2024/10/26	night	MTK	QAMT49	RUN	MT        	6	6	MT9016CWAT/ABZACC3434-H	5873	None	B
