current_time,Ndate,Sdate,Shift,customer,tester,status,step,maxsites,runsiteqty,device,family,SE,Class
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XSG,QAMT115,REPAIR,MT        ,6,0,SAV835XQ,nan,林佳生,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XSG,QAMT116,RUN,MT        ,6,6,SSR921G,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT117,RUNP,MT        ,6,4,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT118,RUN,RT1       ,6,6,MT5583GAAT/ABZAHIA2020-H,5870,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT119,RUN,MT        ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT12,DOWN,EQC2      ,6,0,MT9617OAAT/ACZBCB3434-H,5889,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XSG,QAMT120,RUN,MT        ,6,6,SSR921G,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XSG,QAMT121,RUN,MT2       ,6,6,SAC8542,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT122,RUN,MT        ,6,6,NT72690TBG-8C4K/WBBAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT123,RUNP,MT2       ,6,5,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT124,REPAIR,MT-1      ,6,0,NT68107UFG/BABCU,nan,林佳生,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT125,SETUPW,EQC       ,6,0,SV72193BG/ABACU-V,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT126,RUN,MT        ,6,6,NT68103FUQG/BABCU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT127,RUN,MT        ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT128,RUN,MT        ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT129,RUN,RT3       ,6,6,NT68581UPG/DAD,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT13,DOWN,EQC       ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT130,RUN,MT3       ,6,6,SV72203TBG/WABAACU,nan,None,A
